OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto1DayPercentSlope,SlowSto3DaySlope,SlowSto5DaySlope,SlowSto10DaySlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIX5DaySlope,VIX10DaySlope,VIXSlowStochastic,VIXSlowSto1DaySlope,BuySell
-4985985000,-4993674000,-5123769000,-750235751.5,-1936447743,-1507541536,-990133534.9,-373170025.6,6.991812494,-7.703453618,-52.4213278,-3.916712878,-3.693180035,-4.407062503,28.139999,1.849998,7.036888283,0.9810001,0.927393897,77.60770408,10.48751701,1
-401940000,-2132595000,-3088851000,-682815666.7,2427463959,263008146,-184206346,-345287313.6,20.14294418,13.15113169,188.093312,2.723839035,0.188841987,-3.620585227,25.4,-2.739999,-9.737025932,0.0399998,0.798909103,62.07482993,-15.53287415,1
4633795000,1599729000,-221264000,-445266442.4,4598089410,3275948021,1550149459,-169834821.3,31.48896849,11.34602431,56.32753687,12.248578,3.877513855,-1.928907435,24.110001,-1.289999,-5.07873622,-0.5750001,0.522363703,54.76191043,-7.312919501,1
4791105000,4740806000,2682425000,-87824945.45,4148590043,4348155908,3550039483,113787861.3,42.99710245,11.50813396,36.54655745,11.42707914,8.110082867,-0.278343318,22.309999,-1.800002,-7.465789819,-1.1990002,0.230909091,44.55781746,-10.20409297,1
287525000,2044870000,2926749000,195253218.2,496001382.1,2027170602,2867354326,313556455.2,39.68538535,-3.311717104,-7.702186695,4.09820843,8.824130397,1.372628235,21.639999,-0.67,-3.003137741,-1.6090001,-0.123090964,40.75963152,-3.798185941,1
-4289670000,-1513989000,258079000,350458206.1,419046498.9,1110212429,1926254893,394045440.2,39.66699332,-0.018392023,-0.046344575,-1.665054565,4.724451514,3.065085044,20.530001,-1.109998,-5.129381013,-1.221,-0.524848473,34.46712585,-6.292505669,1
-44070000,-1771674000,-760552000,507943157.6,3630787024,1701097814,1734524662,408399931.9,49.87842872,10.2114354,25.74290246,5.096521685,3.344881133,4.421651164,19.379999,-1.150002,-5.601568164,-1.1240002,-0.870787988,27.94784014,-6.519285714,1
82030000,-788166000,-1691870000,555775860.6,173838881,1559263034,963311556.8,364109246,40.95263023,-8.925798494,-17.89510761,0.642818455,0.610409892,4.332969865,20.98,1.600001,8.255939538,-0.4919998,-0.906303139,32.50303767,4.555197531,1
213300000,955328000,84098000,510540345.5,284078443.1,928727351.8,1600713963,295313630.4,44.09490768,3.14227746,7.672956395,-2.89176052,1.010468158,4.074074414,20.719999,-0.260001,-1.239280267,-0.1390001,-0.859151612,30.92344471,-1.579592953,1
4217730000,1795168000,1762564000,386890963.6,3957861284,1777555502,1709495755,166480438.6,52.98604837,8.891140682,20.16364508,6.01670907,2.085458905,3.936701593,19.110001,-1.609998,-7.770260993,-0.15,-0.845939345,16.74150738,-14.18193734,1
-115150000,1637906000,882806000,131912642.4,439163081.1,1822678440,1080868867,-19087182.72,54.64666399,1.660615622,3.134062028,5.275878155,2.156988868,2.912213537,19.809999,0.699998,3.662993006,-0.1009999,-0.584181867,15.77502743,-0.966479942,1
-4468345000,-1880395000,-123276000,-115088648.5,-3820952704,-1389202827,142596048.3,-227207901.6,53.54231363,-1.10435036,-2.020892547,0.27813263,3.573112311,2.126595738,20.549999,0.74,3.735487316,-0.1770002,-0.363757655,15.82786172,0.052834284,1
115785000,-1693900000,-893415000,-248871418.2,188599662.6,-1290901690,-513085443.3,-359430586.2,79.42316267,25.88084904,48.33718845,12.38824934,7.121277523,3.104221392,17.700001,-2.849998,-13.86860408,-0.4599998,-0.325999921,0.277207207,-15.55065451,1
4743180000,1951429000,133091000,-124936400,4727354334,1985622398,400280584.5,-283498396.2,87.47085369,8.047691019,10.13267509,16.96427003,9.374610932,4.707000406,17.09,-0.610001,-3.446333139,-0.615,-0.363818133,2.024813979,1.747606772,1
4874155000,4837079000,2944612000,199543593.9,4768055063,4770253905,2928132757,-77016808.48,99.84208451,12.37123082,14.14326064,10.20946092,12.43193811,6.224716916,16.700001,-0.389999,-2.282030427,-0.9679995,-0.40430297,2.409644895,0.384830916,1
5565815000,5247642000,5098429000,463376660.6,3002531425,3682121601,4045565316,126938975.6,95.40772061,-4.434363895,-4.441377518,3.96843346,10.41497358,6.770160785,16.860001,0.16,0.958083775,-0.8379996,-0.450181636,5.049887466,2.64024257,1
5509055000,5434936000,5266447000,609794703,1742067009,2625976782,3204555114,246550849.4,96.2970437,0.889323088,0.932129059,-1.772520405,4.168462898,7.369230367,17.35,0.489999,2.906280966,-0.0930001,-0.501515036,8.104743884,3.054856418,1
163265000,2409756000,3393443000,518906490.9,-694002290.1,152794306,1271825056,191508325.8,84.99221693,-11.30482677,-11.73953668,-5.20775184,-0.850231433,6.193969923,18.67,1.32,7.608069164,0.3809999,-0.349575655,16.3341698,8.229425921,1
-301765000,845230000,2115569000,415073769.7,-942913518.9,-228504044.1,180860938,115712604.5,90.01658438,5.024367454,5.911561829,-3.14022966,-3.006650393,4.968437877,18.34,-0.33,-1.76754151,0.5089997,-0.204969673,14.27681332,-2.05735648,1
4207455000,1535790000,1687935000,375189400,1234977724,-201241510.9,27807469.67,56030971.49,90.17230762,0.155723235,0.172993939,2.590045345,-1.67512853,3.787516154,18.049999,-0.290001,-1.581248637,0.3369996,-0.154666655,12.46882715,-1.807986172,1
4227705000,4185738000,2411867000,317046290.9,2306537714,2007398207,792445222.7,16532493.47,99.9151769,9.742869288,10.80472436,4.94929626,1.24163571,2.797988836,16.5,-1.549999,-8.587252553,-0.2320001,-0.129393994,2.805492344,-9.663334809,1
295385000,1898130000,2646677000,186104793.9,2383282415,2008788047,1908611598,-21139659.33,97.70134206,-2.213834848,-2.215714286,3.76451722,3.531684278,1.065374285,16.92,0.42,2.545454545,-0.534,0.008242291,5.423946046,2.618453702,1
335950000,852645000,25205000,-274903545.5,-203236392.9,-853870178.2,-1151314438,-233353368.3,92.74727437,8.992453061,10.7366393,2.05702507,-1.188799318,-1.14636319,14.85,-1.41,-8.671586716,0.162,0.265878788,16.57706093,-9.461277726,1
-106090000,-1682075000,-2495535000,-406888060.6,1120605895,242973358,-180720928.8,-104775390.7,49.05488485,0.988974847,2.057539006,-4.340712975,-7.842225466,-4.707170312,14.72,-1.19,-7.479572596,0.039,0.187454515,41.4953271,-22.24299065,1
127275000,-746191000,-71374000,-76049636.36,1059393417,38904596,238901811.1,-109898079.2,16.59619745,-11.79133445,-41.53701876,-5.65851517,-4.276723945,-4.172202272,16.33,0.38,2.382445141,0.385,0.208787879,74.36893204,-0.794466654,1
-169560000,743983000,-43897000,-189366181.8,1516443112,1126766384,423982847.4,-93730093.45,31.01953177,14.42333432,86.90746397,1.315999935,-4.902930504,-4.273813241,15.2,-1.13,-6.919779547,0.18,0.206,52.42718447,-21.94174757,1
285930000,918305000,91765000,8643163.636,87778501.78,86173579.43,487353412.6,68088629.27,58.90300231,32.91051804,126.6155159,13.94173527,7.042722762,-0.761378978,14.42,-1.4,-8.849557522,-0.357,0.082242424,37.2815534,-27.18446602,1
41780000,-1457335000,-2144097000,-589514357.6,219756272.7,197044183.2,-483898335.5,-390945667.8,55.02953058,6.857553858,14.23556666,1.410567185,-4.619633144,-5.808282102,19.370001,-0.769998,-3.823227598,0.385,0.932363636,65.38841351,-13.21327081,1
-522705000,-3135980000,-2371851000,83899836.36,687268657.5,-1858296400,-1336162132,-128649886.6,34.46101787,27.58588374,401.2413903,11.15485479,-14.2387356,-3.317753578,18.75,-5.1,-21.3836478,0.176,0.302606055,43.07143165,-36.42857403,1
4313775000,1397480000,-984765000,-69256581.82,3984933201,1926159115,-183847742.6,-157195266.5,61.37190119,26.91088333,78.09079648,27.24838353,-3.966757881,-2.661546777,16.639999,-2.110001,-11.25333867,-0.8230002,0.097757436,27.99999486,-15.07143679,1
4432280000,4399285000,2426585000,26702072.73,4090685645,4128560028,2708168361,20173444.48,83.16912948,21.79722828,35.51662545,24.35405581,19.65324094,-0.519229078,15.63,-1.009999,-6.069705894,-2.7470001,-0.171090994,20.78571577,-7.214279087,1
4040855000,4159317000,4228308000,193979987.9,2185074484,2845993100,3286140203,252717028,86.34274953,3.17362005,3.815863013,12.48542417,20.76433424,0.978212959,14.77,-0.86,-5.502239283,-2.128,-0.43884857,14.64285819,-6.142857582,1
-99745000,1672888000,2541185000,284140412.1,39809492.45,1380363570,2089212952,373955422.7,75.16877377,-11.17397576,-12.94141757,-4.000177855,10.63863601,2.247326565,15.58,0.81,5.48408937,-0.8209999,-0.67551517,20.42857289,5.785714699,1
125500000,747129000,1646593000,378995236.4,1963128965,1140406093,1667243278,461395333.2,83.84412989,8.675356121,11.5411702,-1.24930982,3.694410169,4.210890492,14.96,-0.62,-3.979460847,-0.3409998,-0.904848491,16.00000114,-4.428571745,1
152415000,-615127000,46168000,341778739.4,1565331738,1393181817,1034682285,419538472.5,82.42403362,-1.420096276,-1.693733691,3.627629925,-0.398881136,5.64443495,14.76,-0.2,-1.336898396,-0.155,-0.923090903,14.57142961,-1.428571531,1
1475000,813244000,81273000,376365751.5,1295408666,1814206152,1616481400,416529197.2,98.70737685,16.28334323,19.75557676,7.43162348,3.198451448,9.69288916,13.2,-1.56,-10.56910569,-0.396,-1.210060588,3.428571673,-11.14285794,1
3430420000,1337637000,1433429000,353259733.3,1460177438,1037426286,1469285403,332118483.8,96.03907735,-2.668299493,-2.703242228,6.807521865,5.660385412,8.171585997,13.54,0.34,2.575757576,-0.584,-0.862060576,5.857143276,2.428571602,1
-3862300000,-3980628000,-4114600000,-414317363.6,-2743947609,-2590253860,-2199553974,-365585829.4,1.444795954,-2.174802651,-60.08408358,-1.568532049,-4.066734926,-5.199656727,22.51,0.43,1.947463768,1.4420003,1.100727242,95.55555556,0.088395519,1
-50900000,-1580348000,-2419884000,-220152090.9,241105817.7,-873771939.3,-1394701330,-213013238.8,49.61539014,48.17059418,3334.075933,22.99789577,6.424184339,-1.640827386,18.709999,-3.800001,-16.88139049,0.349,0.906848412,61.77776889,-33.77778667,1
3826495000,1518145000,-24502000,75393224.24,2541050407,944918272.4,-32937717.15,-1628362.148,57.97302329,8.357633155,16.84484014,28.26411367,15.2778118,1.634512931,18.74,0.030001,0.160347416,-0.4530001,0.674969648,62.04444444,0.266675556,1
5090540000,4566835000,2781155000,498897266.7,2904704354,2975408157,1766534150,276536416.9,82.60915954,24.63613625,42.49586248,16.4968847,21.45073492,5.682259803,14.38,-4.36,-23.26574173,-1.917,0.193272703,23.28888889,-38.75555556,1
6357895000,5616231000,5091864000,938153497,2328990827,2270380068,2528957365,486384133.2,84.95577353,2.346613989,2.840622035,13.49137512,20.00157246,8.683778489,14.74,0.36,2.503477051,-1.9869999,-0.195818182,26.48888889,3.2,1
731795000,2963486000,3600513000,1103538939,2102457031,2597109425,2468662720,614027276.5,81.87991454,-3.075858991,-3.620541446,-0.3646225,9.151179904,10.18707722,14.17,-0.57,-3.867028494,-1.3079998,-0.553151424,21.42222222,-5.066666667,1
-5177625000,-1669888000,618467000,1010858497,2116611926,1752217851,2198732507,655593716.9,81.62613322,-0.253781316,-0.309943308,-1.664820155,4.657697486,10.8540591,14.48,0.31,2.187720536,-0.873,-0.811090848,24.17777778,2.755555556,1
-411670000,-2280137000,-907475000,770670812.1,2299017417,2581956358,2183912164,631611189.7,98.06095238,16.43481916,20.13426156,8.09051892,2.757394538,11.63751789,13.37,-1.11,-7.665745856,-0.228,-0.998303012,14.31111111,-9.866666667,1
-642120000,-2551840000,-1682104000,-303912333.3,-1793414815,-2999443849,-2598007020,-520865474.6,83.00196687,0.667540946,0.810767718,-2.63222504,-2.700092294,-1.730790514,14.12,0.05,0.355366027,0.311,0.180606061,18.06451613,0.460829493,1
3837365000,1161247000,-713022000,-391302678.8,-471221101.8,-1167817544,-2180369323,-574948039.2,92.79400449,9.79203762,11.79735612,5.229789285,-0.626152593,-1.75718664,12.14,-1.98,-14.02266289,-0.073,0.123454545,0,-18.06451613,1
3875275000,3848538000,2060735000,-327247436.4,1733224385,754726404.4,-118320392.3,-507185385.7,98.56487058,5.770866085,6.219007485,7.781451855,3.105648582,-1.000870695,11.79,-0.35,-2.883031301,-0.501,0.027151515,2.179598954,2.179598954,1
4178570000,4061243000,3981429000,-80587339.39,3939427319,2712776834,1733927364,-306374433,99.82274121,1.257870633,1.276185547,3.51436836,5.053953427,-0.236340658,12.22,0.43,3.647158609,-0.603,-0.038727273,7.619863014,5.44026406,1
4351200000,4217498000,4126304000,189665806.1,2676463873,3084577976,2551760767,-28755680.42,96.72423871,-3.098502501,-3.104004622,-0.920315935,3.447328039,0.440761761,12.64,0.42,3.436988543,-0.288,-0.078060606,11.44321093,3.823347917,1
549815000,-638112000,-1226547000,-132602448.5,30389787.89,-148171609.7,-597813942,49617931.69,88.86630634,8.841506603,11.04845827,1.72901888,-1.90618292,-1.220858883,12.85,-1.19,-8.475783476,0.281,0.266666667,18.19905213,-7.54598098,1
329125000,939695000,240676000,34279563.64,1108246965,756654411.7,321817026.5,74374665.36,95.30834682,13.16184246,16.02240115,3.35352958,1.355647988,-0.422324861,11.07,-0.7,-5.947323704,-0.383,0.030606061,3.693931398,-18.46965699,1
-3839360000,-3603510000,-3557710000,-235223818.2,2742430347,1640116654,912917683.3,-2564830.441,78.10347571,-4.057676258,-4.938679851,-8.174133445,-5.573121042,-0.088996572,11.99,0.11,0.925925926,0.361,-0.11630303,38.58447489,2.511415525,1
-85420000,-1537378000,-2147472000,-333198000,1677258234,1864596242,1422331815,53513245.36,78.29526756,0.19179185,0.245561223,-1.932942205,-5.216626345,-0.600175343,11.81,-0.18,-1.501251043,0.377,-0.040484848,39.06581741,0.481342524,1
3862160000,1482722000,-7964000,-285120897,648825423.3,1511963808,1691953955,92589786.56,78.12309438,-0.172173176,-0.219902405,0.009809335,-3.652318084,-1.572111466,11.93,0.12,1.016088061,0.263,0.07,41.61358811,2.547770701,1
3702840000,3777458000,2219400000,-107931418.2,2431534804,1472372354,1773282300,123405985.4,94.70079452,16.57770014,21.21997378,8.20276348,2.509890379,-1.073711508,10.97,-0.96,-8.046940486,-0.188,0.055757576,21.23142251,-20.38216561,1
244460000,1648786000,2383216000,58850860.61,1567532176,1802670049,1372850001,99788899.75,87.48709085,-7.213703668,-7.617363407,4.681998235,3.517275726,-1.473038598,11.37,0.4,3.646308113,-0.208,0.085575758,29.72399151,8.492569002,1
169820000,870378000,1597956000,162310666.7,-558829277.2,574979007.7,1062588646,39475792.82,88.25897742,0.771886567,0.882286243,-3.22090855,2.92914162,-1.017541002,11.29,-0.08,-0.703605981,-0.16,0.069212121,28.02547771,-1.6985138,1
3529215000,1529683000,1543434000,341744466.7,745359898.3,365692815.1,813390974.2,21962380.24,90.61885125,2.359873827,2.673805992,1.5658802,1.854969663,-0.105264303,11.45,0.16,1.417183348,-0.064,0.041575758,31.42250531,3.397027601,1
3643840000,3581885000,2231307000,511773490.9,2402866376,1337017363,886686819.2,17594174.69,95.8559739,5.237122653,5.779286077,3.79849824,0.544211915,1.010743365,10.88,-0.57,-4.978165939,-0.01,-0.036909091,19.32059448,-12.10191083,1
3576480000,3596604000,3571046000,690030084.8,1422750063,1886141715,1347817260,13870044.75,96.34401704,0.488043143,0.509142126,2.862582895,2.531084886,2.040758405,10.85,-0.03,-0.275735294,-0.145,-0.123393939,18.6836518,-0.636942675,1
3412375000,3498309000,3537782000,680437884.8,976642042.8,1279763387,1636353380,-7436070.461,96.60057235,0.256555306,0.266290854,0.372299225,2.240835565,2.242458003,11.07,0.22,2.02764977,-0.104,-0.114484848,23.35456476,4.670912951,1
3435320000,3438671000,3487195000,495637612.1,2337417352,1757650696,1699395374,-10488754.01,100,3.39942765,3.519055392,1.82799148,1.950689595,2.184045899,10.74,-0.33,-2.98102981,-0.123,-0.106424242,16.34819533,-7.006369427,1
3648250000,3545960000,3511314000,320776000,3178865573,2605587755,2129686517,34356867.62,98.25794512,-1.742054882,-1.742054882,0.828686385,0.845992539,1.777986327,11.97,1.23,11.45251397,0.207,-0.028121212,42.46284501,26.11464968,1
51610000,1464798000,2124422000,144308254.5,2047169006,2568256518,2389607658,102780819,96.52469197,-1.733253144,-1.763982691,-1.737654015,0.201872263,1.023935614,11.76,-0.21,-1.754385965,0.272,0.044787879,38.00424628,-4.458598726,1
-79655000,717647000,1437760000,53030048.48,2385288433,2407971090,2635095403,181560492.1,99.87242155,3.347729579,3.46826238,0.807238215,0.306839038,1.334618673,11.49,-0.27,-2.295918367,0.186,0.041030303,32.27176221,-5.732484076,1
-47880000,-1465455000,-2102419000,-524695787.9,-502257056.6,-981130437.3,-651219200.8,-319866807.2,75.39026244,1.288173692,1.738377033,-1.199405875,-3.32788698,-3.083317767,12.3,0.44,3.70994941,0.33,-0.037818182,70.39274924,13.29305136,1
-3107680000,-3140301000,-1804219000,-408964569.7,856082123.4,-76361613.92,154346236.2,-293071733.9,55.60298754,-1.786567736,-3.113053808,-1.633352915,-0.697453366,-3.814525311,12.5,-0.46,-3.549382716,0.021,0.159878788,49.22178988,-22.13859198,1
63775000,-1178297000,-1843172000,-233526781.8,2159541013,1350724880,564214803.1,-121234722.4,67.20800555,11.60501801,20.87121308,4.909225135,0.968712622,-3.667025612,11.53,-0.97,-7.76,-0.318,0.134606061,30.35019455,-18.87159533,1
-159590000,-1369228000,-1960794000,-144791860.6,-181651598.9,-759144925.5,-199250722.2,-45849563.51,33.98960599,25.47956827,299.4060554,2.59118445,-5.235481089,-4.959491048,14.66,-1.3,-8.145363409,0.211,0.444424242,71.47886066,-23.8948218,1
-222565000,-794235000,-1389112000,-129072169.7,1566658607,274886844.2,-262288187.9,-40269173.51,25.32699869,-8.662607307,-25.48604803,8.408480482,-2.42602602,-4.583606237,14.42,-0.24,-1.637107776,-0.241,0.385636364,67.25350929,-4.225351369,1
-3394870000,-1516493000,-1466297000,-144694787.9,-958912173.9,294101777.5,-142893787.8,-12031700.1,20.22091457,-5.106084112,-20.16063638,-6.88434571,-0.035568407,-3.946849987,14.93,0.51,3.536754508,-0.322,0.290606061,76.23238095,8.978871659,1
63760000,-1294686000,-742496000,-160904812.1,-297400042.2,-299676377.9,315920991,21704441.77,42.66492637,22.4440118,110.9940489,8.66896384,5.454108587,-2.260713703,14.15,-0.78,-5.224380442,-0.335,0.18830303,62.499989,-13.73239195,1
72030000,-648010000,-1316384000,-132400981.8,341030323.1,-308972766.4,-306632748.7,37502286.7,33.58306582,-9.081860557,-21.28647892,6.681075625,1.652484733,-1.090636799,14.63,0.48,3.392226148,-0.033,0.063575758,70.95069173,8.450702738,1
93645000,800077000,77368000,-9675490.909,7685292.704,407968175.2,-47679835.18,31329106.01,65.92139614,32.33833033,96.29356207,11.62823489,9.455094616,1.480081454,10.84,-3.79,-25.90567327,-0.746,-0.263030303,4.225351369,-66.72534037,1
78210000,-1395611000,-716533000,-441352139.4,-1682803739,-1452860902,-659332788,-288063094.7,52.04736661,10.40462155,24.98543632,-20.92309784,-12.03657244,-4.882454266,14.66,-0.93,-5.965362412,1.369,0.493515152,75.66766701,-14.06446249,1
4072290000,1626416000,127800000,-348190751.5,687137565.3,-709230972.1,-880460003.3,-355009220.8,71.2164341,19.16906749,36.83004298,14.78684452,-9.518354762,-4.535019504,12.04,-2.62,-17.87175989,0.725,0.487272727,36.79525768,-38.87240933,1
3498995000,3777739000,2245340000,-77107345.45,1459001663,1124659779,47906682.59,-325526482,84.70451777,13.48808368,18.9395662,16.32857558,1.119560001,-3.269854306,10.93,-1.11,-9.219269103,-0.299,0.349333333,20.32641251,-16.46884517,1
3193200000,3380751000,3605995000,265572866.7,1537811227,1377510827,1181779850,-254732487.7,90.43206014,5.727542369,6.761790894,9.60781302,13.02357813,-1.938030327,10.72,-0.21,-1.921317475,-1.347,0.198545455,17.21068505,-3.115727465,1
3301735000,3254247000,3358932000,520585478.8,1649756199,1717992872,1551065390,-174336468.6,98.20342911,7.771368963,8.593599384,6.74945567,11.1527751,0.051793292,10.02,-0.7,-6.529850746,-1.06,0.017030303,6.824926829,-10.38575822,1
-231595000,534757000,973534000,193232339.4,-192328313.9,270486434.1,-59533791,57398647.73,71.67150492,15.26203481,27.05580247,-3.640009865,-1.554891683,-1.731560735,11.19,-1.35,-10.76555024,0.134,0.196181818,26.26263005,-19.48052229,1
2950230000,1050915000,1134313000,63342872.73,1164830118,153931265,347054570.7,103171010.8,73.89702208,2.225517153,3.10516314,8.743775985,-1.040578922,-1.047508056,11.11,-0.08,-0.714924039,-0.01,0.141090909,25.10822873,-1.154401321,1
-53810000,1138026000,475884000,10513672.73,934861886,1223452973,529979452.5,171515292.6,72.01779243,-1.879229651,-2.543038404,0.173143755,0.362008753,-0.284857509,10.89,-0.22,-1.98019802,-0.179,0.052787879,21.9336251,-3.174603633,1
32435000,608525000,1182304000,41294436.36,1634482599,1204024166,1306697464,228825350.9,89.54494772,17.52715529,24.33725708,7.82396282,6.661724271,0.297760132,10.3,-0.59,-5.417814509,-0.478,-0.002363636,13.41991536,-8.513709742,1
3119645000,1256924000,1232821000,108396018.2,1725315213,1699668173,1390967360,287075503.3,94.07518867,4.530240955,5.05918097,11.02869812,6.045529313,2.246507242,9.9,-0.4,-3.883495146,-0.339,-0.138787879,7.647908752,-5.772006605,1
-313765000,-1472613000,-819130000,8100872.727,68326886.43,-1073791916,-1224593402,-228331244.7,26.61749655,3.311098396,14.20682155,-0.96271563,-13.50708158,-5.124127912,13.19,-1.07,-7.503506311,0.482,0.170121182,51.54027825,-12.67772362,1
2782820000,923803000,-261285000,80731969.7,2019588002,881414082.5,-151027517.8,-156948823.3,54.96062905,28.3431325,106.4830888,15.82711545,-3.855820476,-3.168767343,11.35,-1.84,-13.94996209,-0.314,-0.088969739,29.73933297,-21.80094528,1
-3900000,1111854000,429498000,160317363.6,672944383.5,1179019081,700426108.3,-1128990.687,45.01586624,-9.944762818,-18.09433951,9.199184845,6.460010774,-1.507355465,12.25,0.9,7.929515419,-0.951,-0.293697024,40.40283881,10.66350585,1
-2815940000,-1134846000,-14028000,75811242.42,-1284303440,-199492836.8,428702701.4,90374913.79,37.59764048,-7.418225756,-16.47913586,-8.681494285,4.698085433,-2.626926804,12.23,-0.02,-0.163265306,-0.5,-0.184666667,40.16587202,-0.236966797,1
-128905000,-1197589000,-616310000,-66040096.97,-1977346815,-1610591374,-778621660.5,50816126.19,42.50333948,4.905698998,13.0478906,-1.25626338,1.440869728,-3.228526333,11.28,-0.95,-7.767784137,-0.294,-0.116606061,28.90994918,-11.25592284,1
2633240000,984845000,-98861000,-72492006.06,-1067584318,-1382418732,-1336224466,3180925.291,43.93407006,1.430730582,3.366160399,3.16821479,-2.456564474,-1.841044631,11.32,0.04,0.354609929,-0.103,-0.207090909,29.38388277,0.473933593,1
2707640000,2668988000,1558142000,58006115.15,1035646817,-36668720.45,-590196862.7,-4889668.661,46.41099069,2.47692063,5.63781281,1.953825605,0.912667849,-0.091368816,11.7,0.38,3.356890459,-0.201,-0.283939394,33.88625191,4.502369135,1
2685620000,2688440000,2669072000,283303975.8,1875611996,1350002781,530340434.9,89338654.96,57.37705462,10.96606393,23.62816171,6.72149228,4.346647949,2.806254922,11.22,-0.48,-4.102564103,-0.16,-0.402848485,28.19904879,-5.687203118,1
2990885000,2879171000,2816534000,415624357.6,1647598602,1760434067,1448420567,182832741.9,75.38397054,18.00691593,31.38347907,14.48648993,7.920424669,3.896528343,10.59,-0.63,-5.614973262,-0.148,-0.295818182,20.7345947,-7.464454092,1
3029420000,2942561000,2884193000,432160418.2,529341946.7,1000617180,1291501298,178037933.5,81.6597673,6.275796753,8.325107723,12.14135634,10.44243743,4.412245759,10.13,-0.46,-4.343720491,-0.349,-0.239757576,15.28435838,-5.450236321,1
-389765000,1041647000,1646332000,363741678.8,-428112651.1,154547947.7,593662769.8,124916619,55.08703691,-26.57273039,-32.54078632,-10.14846682,4.163480511,2.991967846,12.23,2.1,20.73050346,-0.003,-0.090424242,40.16587202,24.88151364,1
-57925000,429438000,1110645000,273408927.3,168458773.2,-78357636.59,193497757.8,99499712.2,65.5466928,10.45965589,18.98750863,-8.05653725,-0.395765728,3.686673446,11.63,-0.6,-4.905968929,0.246,-0.084848485,33.05686812,-7.109003897,1
10240000,-703493000,-163395000,143005830.3,621749180.6,329306572.9,111146366.5,122178422.5,64.9482966,-0.5983962,-0.912931186,4.930629845,-3.698442239,3.557439141,11.55,-0.08,-0.687876182,0.342,-0.027030303,32.10900093,-0.947867186,1
-3328210000,-1319996000,-1352406000,-74634230.3,-522024388.8,-44046597.73,-17076410.09,126891054.1,59.95623315,-4.992063454,-7.686211518,-2.795229825,-3.354580861,2.419756867,12.12,0.57,4.935064935,0.33,0.069030303,38.86255464,6.753553702,1
-5365000,-1339647000,-663692000,-278637442.4,672566474.9,403016480,413321384.4,79995021.36,96.24590685,36.2896737,60.52694073,15.64880513,7.672728023,3.317544695,10.73,-1.39,-11.46864686,-0.251,0.027272727,22.39336228,-16.46919236,1
3261340000,1295233000,-27821000,-412885854.5,2923331071,1575820709,1095035968,18662105.64,99.63480196,3.388895112,3.521079725,19.83928441,9.947382856,3.844138327,10.58,-0.15,-1.397949674,-0.292,-0.013333333,20.6161113,-1.777250974,1
3299485000,3290311000,1969916000,-328561018.2,3153061525,3058220947,2114917414,33224437.09,100,0.365198042,0.366536627,1.877046575,10.97819756,3.880619507,10.5,-0.08,-0.756143667,-0.364,-0.024,19.66824412,-0.947867186,1
-23205000,1292158000,1955151000,-175970745.5,2036138351,2439909926,2614400074,116944499.8,96.5345082,-3.465491802,-3.465491802,-1.55014688,7.691064326,3.809581041,10.44,-0.06,-0.571428571,-0.359,-0.055393939,18.95734373,-0.71090039,1
-215965000,-722241000,26954000,23252006.06,1228514352,385887883.3,775459386.6,-124713544.8,86.67739235,-6.076567213,-6.551275268,-2.153107105,-2.95525648,-1.175988574,10.21,0.62,6.465067779,-0.013,-0.089030303,9.125962837,7.969150647,1
-127390000,453565000,-107129000,-187490745.5,-585214400.6,260984980.2,21743791.7,-265078740.2,86.87430601,0.196913661,0.227179955,-2.939826775,-2.922403279,-1.421613697,10.17,-0.04,-0.391772772,0.132,-0.056484848,8.611824086,-0.514138751,1
3249570000,1264686000,1187964000,-193448284.8,-197317942.8,-110438655.3,295435683.5,-309513588.4,95.01062935,8.136323343,9.365626866,4.1666185,0.217439204,-1.044420152,9.87,-0.3,-2.949852507,0.098,-0.040666667,4.75578345,-3.856040635,1
3312325000,3245931000,1923888000,-150770642.4,1983116942,791325825.7,519697427.9,-286362809.9,98.2098064,3.19917705,3.367178043,5.667750195,1.924493069,-0.663281606,9.55,-0.32,-3.242147923,-0.042,-0.038666667,0.642673439,-4.113110011,1
3190270000,3267833000,3238401000,-59497078.79,2866298115,2396555831,1464215457,-175267094.5,99.92180025,1.711993848,1.743200512,2.45558545,3.78243162,0.021964564,9.51,-0.04,-0.418848168,-0.202,-0.046060606,1.893939155,1.251265716,1
3205825000,3195273000,3245314000,21741775.76,3143619368,2972524447,2623954147,-16772215.33,99.90180272,-0.019997531,-0.020013181,0.84599816,3.096616432,0.380956481,9.45,-0.06,-0.630914826,-0.18,-0.050060606,1.136363493,-0.757575662,1
3134290000,3164123000,3170989000,123202200,2825796642,2957627902,2905561777,123466937.5,99.53319239,-0.368610331,-0.368972652,-0.19430393,1.073712239,0.865454157,9.51,0.06,0.634920635,-0.082,-0.04030303,2.631578618,1.495215125,1
3042985000,3092595000,3126382000,294555072.7,1810052468,2275212513,2546628063,242597861.5,97.73498899,-1.7982034,-1.806636919,-1.083406865,-0.133824269,1.313216868,9.63,0.12,1.261829653,0.016,-0.042545455,4.135337828,1.50375921,1
