OBV3DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD10DaySlope,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI1DaySlope,14DayRSI3DaySlope,VIX1DaySlope,BuySell
7150000,-2858538000,-469471842.4,1808054563,1775386610,203077380.2,4.497459372,-0.88705555,2.455526244,0.216036456,-0.650002,1
-725735000,1386796000,267844951.5,-883125887.4,-406092953.7,-126941071.8,10.77077827,-5.971388172,5.302513206,-7.205364905,-0.51,1
4665830000,1459297000,267213169.7,3923128228,1154607048,-40482539.2,18.47781138,-1.539169789,8.833955868,7.068234537,-1.900002,1
136365000,2027502000,98874915.15,818278605.5,1662537689,126784028,3.258964137,7.154147225,1.159549396,-0.604187344,-0.609998,1
-5517200000,-3194051000,-386453418.2,-136007636.7,615792416.6,-17850644.29,-16.77475102,-6.936819695,-6.400309562,-5.493042574,5.08,1
-849025000,-3293404000,-366915878.8,-650962169.7,121007509.1,-10363020.39,17.72256815,-6.505035004,6.935285494,0.267487966,-3.029999,1
4410225000,-612595000,-184453212.1,-392889551.6,-959115557.8,-30612306.18,5.777726743,-0.459998089,2.103944576,4.519615035,-1.93,1
4454615000,2324281000,99922157.58,396101356.2,491887428.5,-39864652.99,20.17476824,7.730091911,6.737449055,4.420696815,-3.83,1
323590000,2784449000,365906618.2,408237129.4,-165797796.9,-27122340.85,-4.85159966,10.35994219,-1.451959466,2.642744795,-0.400002,1
132900000,1899724000,492648345.5,15111299.52,739115093.8,-9055590.528,3.967610068,6.546017936,1.319971966,-0.06599375,-1.039999,1
4033045000,1769234000,567118357.6,2818010471,1208722506,38346532.17,12.75521799,6.320800369,4.095622319,2.707797142,-1.17,1
4223740000,2549265000,685656569.7,1185540423,1766076904,60591511.79,4.356997987,4.917928084,1.345441949,2.720532134,-0.09,1
504285000,2659680000,703948618.2,-2012178657,-334145477.6,30539331.95,-3.799317947,5.167323219,-1.435858358,-0.045208204,1.530001,1
0,2354335000,60941187.88,895287543.8,1460458926,152053926.8,-16.08235057,-0.362931618,-8.230068417,-2.540434481,1.639999,1
-168720000,1551786000,239591975.8,2160086047,1732212223,221409510.6,8.273407013,-0.38068088,4.50888486,-1.860591778,-1.129999,1
4061290000,1590772000,464320157.6,3306078529,2516676258,303696196.5,19.6217313,3.425791719,8.785991191,6.647438026,-0.76,1
722555000,2695890000,667679878.8,1969667727,2362704988,476455697.8,-2.355941902,9.399409658,-1.300766354,0.797644911,1.08,1
882965000,2062401000,582757781.8,1509444885,1983182407,464691277.4,2.357959766,6.018552888,4.776627381,1.737930513,-0.15,1
-4324395000,-2532399000,-93520945.45,273761999.3,-517067744.5,165406436.4,-13.37663111,-2.829978239,-4.98602682,-3.142859772,1.809999,1
-93135000,-2642507000,-384459800,-790273894.9,316872032.3,88761692.73,12.2103916,-4.031141441,5.242368458,0.128170819,-0.540001,1
3580285000,-316271000,-413010854.5,2588574670,768310853.4,120699155.9,16.64218366,2.331508675,6.483218342,5.8627934,-1.389999,1
4014520000,2284611000,-327986642.4,3352558656,2839919740,149229612.8,10.59484121,8.099414597,3.697271453,5.090244897,-1.9,1
-666510000,-581443000,391453242.4,-1183800393,-457717248.1,238162170,20.34989292,3.002262402,10.84681099,2.878970584,-3.990002,1
134350000,-555791000,170541678.8,-4458285714,-3796414352,-115455001.7,0.113719725,-8.1682028,0.063872312,-0.894891187,-0.61,1
5224715000,436282000,1472927.273,396687232.7,-1592999982,-227113251.2,15.11337527,-3.134469855,8.030932058,4.047402185,-6.169999,1
-356550000,1879765000,29666842.42,-228343759.1,869273567.6,-2814713.42,6.876140683,4.035470064,3.369104384,0.364697945,-4.169998,1
291090000,-793544000,-650728151.5,968618041.2,-746069876.6,-236230494.9,3.275499583,-2.050434409,1.668803725,-1.734122002,0.07,1
4924960000,217894000,-545361618.2,4002510212,1968507729,-134856410.9,4.318413055,-3.060784484,2.210511079,1.939657402,-1.68,1
4834055000,3035050000,-211824060.6,2237429397,3157128904,85678176.52,6.440993038,0.985907229,3.208192087,2.709351583,-2.310002,1
-977835000,-1226057000,353990090.9,-1020297966,-2488055312,-66607435.54,31.30256433,-4.466825908,5.537790579,0.414458562,-4.630001,1
3112645000,-967935000,199019781.8,2857797671,394094756.3,-54628058.71,12.87680236,0.609875205,4.111301529,4.824546054,-3.009999,1
-566790000,1246869000,-182511145.5,803431821.8,1670060171,208908447.6,25.28541036,9.831352957,6.956154572,2.613284371,-3.180001,1
1128275000,-1637134000,-506699454.5,642925428.6,-920108762.2,-230919294,15.54913159,-1.387390658,8.597577381,4.05234105,-2.34,1
3956700000,715707000,-189954890.9,617751300.2,166871827.1,-135580948.4,-9.128886564,-0.0000842,0.616938106,4.607257743,-1.490002,1
842990000,1155220000,-258735375.8,-2506325577,-2264786040,-237959217.5,-10.67914776,-2.456710448,-3.504941345,-1.217416952,0.629999,1
197885000,2078980000,-157034072.7,523008291.3,-654534806.2,-247703708.8,26.82841269,3.623894179,9.226168645,2.86061365,-1.700001,1
3507305000,1779695000,61864945.45,3080961180,1417722801,-126033450.8,1.80591194,5.78954903,0.551454157,4.888811401,-1.789999,1
-35925000,836575000,312103654.5,14714940.16,-272083889.9,472649665.4,11.25410321,1.914247515,3.318988987,-0.8486978,-0.87,1
835930000,320630000,-176880030.3,-273691425.3,250046805.5,119592837.6,10.77841988,1.508010157,4.689690107,1.47238888,-0.430001,1
3768145000,1675700000,-198269036.4,2127494026,786492722.2,-40629595.47,0.190528798,4.154790666,0.055640612,2.37266536,-0.75,1
-142615000,1590572000,-48590709.09,1195873129,1741577600,8321518.956,2.294294137,0.618434139,0.790765982,-0.246961279,0.440001,1
159060000,1693978000,146891927.3,-303612386.3,859480622.7,172281593.4,-0.868924258,-0.927742148,1.435630508,-0.905460156,1.290001,1
-3833195000,-2408455000,-494540733.3,1305353342,128414731.8,-76773318.76,-2.532377275,-3.331868049,-2.206915872,-1.788466018,0.869999,1
-3947280000,-4051441000,-777989830.3,622084239.8,718877191.4,-182717911,-0.457647681,-3.345428887,-0.412234565,-1.309575219,0.040001,1
134405000,-2268972000,-892927369.7,177469221.3,668483738.7,-255214572.2,8.909179358,0.469649984,4.52941391,2.058589673,-0.890002,1
4312640000,173025000,-768460109.1,735928583.8,288299332.5,-307230176.8,1.10608182,2.250200412,0.52398105,2.52669748,-0.569999,1
-305340000,-2226784000,-538380848.5,-407556309,-551275510.1,-133242048.1,9.22756554,-7.007113568,5.027705397,-4.379026951,-1.800001,1
3561720000,-160488000,-520024006.1,2248617653,665990713,-142552873.9,13.21920966,-2.012982768,6.102819282,5.56526234,-1.119999,1
3591265000,2026714000,-364529690.9,1361096910,1705027770,-114072613.9,4.937245572,3.466783787,2.03143573,4.067127506,-0.84,1
3360670000,3487209000,-90041496.97,803607643.9,1215184936,-18366226.81,-0.776784898,7.137092699,0.092007092,1.061721411,-1.470001,1
-18880000,-59046000,-5434096.97,1906755.71,-866654088.7,-44615472.57,6.108113498,-4.410467709,2.227002554,-0.981716298,-0.869999,1
3807765000,1555022000,22253339.39,2178416005,1180040837,-46248159.09,22.73221063,2.547631101,7.403669903,4.815336229,-1.28,1
-362860000,-2851759000,-303770127.3,285456430.7,-1534929847,-433960884.7,15.92792563,3.45107958,11.30396023,4.718562831,-3.09,1
-4613485000,-2673115000,152320387.9,-2000713874,-1951605047,299792667.6,-14.30535682,-5.544743053,-8.056650007,-4.483797337,2.600001,1
-328695000,-2672557000,-278622745.5,-1324535590,-1106515352,285584.3648,7.127399144,-6.500544293,0.073599138,-3.991525435,-0.539999,1
3707595000,-428095000,-504388115.2,2062643571,84044698.12,-171573493,4.926603963,-1.652903681,3.912791074,1.993195106,-1.440001,1
3835795000,2144359000,-450820690.9,3299773344,2751212811,-194825148.8,19.94212799,4.743555166,13.01581631,8.464303691,-2.52,1
-44440000,394595000,-143232806.1,-476979379.5,322479661.5,-157047859.7,6.756283573,-5.091737453,2.09996857,-2.139838576,-0.66,1
3349925000,1685016000,-158809236.4,1697137391,465720763.5,-186587567.2,9.383509257,0.882982515,3.819191393,2.959579982,-0.269998,1
-341230000,515717000,-256209478.8,2475899765,2091341381,-204162370,2.172786858,2.409345495,-0.913279492,1.45295595,0.259998,1
310555000,1395946000,-204228818.2,3738503765,3150763125,-60682481.36,39.10420944,12.63898744,9.345204508,4.215962508,-2.629999,1
-220755000,-2175753000,-658092539.4,1801815471,1552756509,-382812559.1,20.375687,0.178604031,7.691172855,2.631072079,-1.59,1
355065000,-2140714000,-201401321.2,1707472943,816084532.9,-251745448.3,19.47206347,-1.57589345,8.187612414,4.021382419,-1.809999,1
-221285000,-2604478000,-110557684.8,1483918949,11985911.57,-85519565.51,27.7932134,-1.600014713,7.866211851,1.83079526,-1.93,1
-131030000,-3427000,21182060.61,618642186.6,-77912477.44,-150901807.2,-1.61944769,-1.247185495,-1.171742839,1.470605903,0.510001,1
-3294710000,-1262496000,7552006.061,-209588302.3,44138403.9,-63924387.27,-1.481188608,-0.853178167,-1.107281714,-1.139512276,-0.24,1
142980000,1640685000,230746400,-1532024684,-119691521.2,231121295,4.091418265,2.76143108,1.721077009,-2.249021894,0.129999,1
-207525000,-2163302000,-801967321.2,120480386.1,-1226505913,-299658608.7,9.278068412,-4.587756418,7.040184718,0.981333728,-1.969999,1
-2075000,-119730000,-167990424.2,-1189227958,-153078294.3,-157537070.5,3.03992172,-2.624862998,1.888609873,-0.969206305,0.59,1
174530000,213087000,-454880000,625918630.8,-886989369.9,-323074366.4,14.80442111,-0.85568277,7.118198142,2.440667621,-0.869999,1
58520000,-2293442000,-356202606.1,1243137567,-282972089.4,-227790057.3,8.657800911,1.275335103,3.883756073,1.702920573,-1.58,1
3710355000,-111830000,-224474187.9,3244681610,2069778862,-28568639.66,21.16606314,7.236158659,13.19931413,8.541535104,-1.17,1
503105000,-252613000,-214501727.3,125153055.9,-818451904.5,-341538211.7,1.847998,-0.879464723,1.048314779,-0.05671634,-0.660002,1
3741810000,332947000,-101399781.8,2196254142,1158670207,-262473687.7,3.86169744,0.568222934,2.201461037,1.624887908,0.120001,1
-2628430000,-2269691000,-338035315.2,-306807388.9,-354421738.8,34929222.99,-14.97364396,-6.115621913,-6.788885174,-3.804736559,3.25,1
388825000,-1393198000,-329008884.8,452136053.7,522583723.9,-58697372.88,22.70413908,-1.752516368,10.5592656,1.885190211,-4.699999,1
3703465000,507779000,-245756024.2,3640741552,1839485617,-66594954.55,20.83254372,6.155035283,10.87613889,10.71770224,-3.34,1
186435000,970797000,-96609012.12,1664762999,2343247056,24057489.86,-4.986661244,9.068943801,-1.315214307,4.780462289,-0.12,1
36395000,-652235000,231772581.8,174071564.4,200960804,165642846.9,3.10618596,-0.859867299,1.204551349,-0.501540089,0.19,1
3878115000,177211000,216948175.8,2014553674,1297659626,129526648.5,5.414525201,0.138214431,3.300391723,2.252471536,-0.32,1
66170000,-459660000,-86943896.97,2103830018,2164055600,73442531.7,0.744414314,0.793782483,0.560727047,-0.109101344,0.03,1
3259715000,48388000,-73288412.12,2233571104,2102766086,101614360,-0.516986953,-0.277949565,0.103576725,0.332151886,-0.13,1
-17885000,-237383000,-341140703,-600827092.1,257981138.7,-224341435.3,6.843309502,-3.356930119,4.046145512,-4.391020281,-2.119999,1
3763565000,1383503000,-287797321.2,2604155686,640117993.4,-139995377.2,11.32460615,0.034984408,7.266960816,5.656553164,-2.140001,1
-108355000,1426037000,3275939.394,-386601834.7,112310129.6,-76117452.81,4.438714104,3.784108368,1.301349381,0.36071956,-0.15,1
3555020000,1328243000,191324236.4,3179198449,1079391830,-11544991.72,8.827246573,3.492306578,2.546923988,1.924136684,-1.35,1
3512560000,2072686000,385132387.9,2766865971,2892125411,135213504.1,3.230996722,3.379535415,4.754296955,3.650610471,-0.53,1
-82370000,-253632000,3179551.515,1412075653,227290792.7,-47375748.13,-7.557754299,-3.792834081,-3.459335457,-0.399742763,0.03,1
-314145000,-284120000,-17059866.67,2051211399,1834911672,-57435479.14,11.0433326,-1.666104456,4.178098544,0.359381544,-0.73,1
-160465000,-997419000,-367169836.4,884114691.8,-209974917.7,-256857345.9,12.14172969,-2.419435573,4.539942803,0.749551067,-2.589999,1
3274875000,-350365000,-431824303,2612776043,1439582432,-251423134.4,6.453624884,-1.860415553,2.277504208,3.408723505,-0.58,1
48650000,1980252000,141614884.8,1055279812,1960340460,186441327.6,-8.33279769,-0.443207924,-3.041992336,-0.725602989,0.47,1
-185465000,1308400000,133908921.2,852933992.3,1421048686,165001649.1,7.102352343,-0.557358647,1.821039511,-0.610476413,-0.54,1
2998535000,1181781000,77324757.58,2297609214,1273031924,90692327.62,-0.907090283,-0.553603836,0.018503693,0.919771602,-0.04,1
-486245000,99550000,130575109.1,340311621,800614027.7,-6098867.243,11.77773075,-4.968795985,4.655656409,0.374251506,-1.640002,1
3659755000,1579377000,156747733.3,1490024364,864872551.8,77303604.98,12.00628241,5.667448188,4.379274858,4.517465633,-1.26,1
-936250000,848811000,148913424.2,-1339342835,-960262740.7,105328096.8,6.842668738,4.484023576,2.473371378,0.35750176,-0.49,1
-675540000,-665960000,98226939.39,224811669.7,-277616509.1,89021499.77,1.048543139,0.963349118,0.415608382,0.082990747,-0.24,1
2300095000,742442000,77201787.88,1786751130,1008144402,76549785.04,12.99169749,4.073315339,4.95989672,2.687752551,-1.310001,1
3074365000,1419549000,60664818.18,1631819529,1535235222,67755055.54,6.755963247,5.424517607,2.374113202,3.667004961,-0.11,1
3334975000,2868901000,54590842.42,1399865332,1682190279,59661181.31,9.349606494,8.003928148,3.111864848,2.742989025,-0.43,1
3083185000,3130015000,109578739.4,1007910844,1021540211,87157625.56,0.236538248,7.47731807,0.078514828,1.595189838,-0.14,1
-217590000,-621622000,278425084.8,-1284695323,-1700579636,129368587.5,-3.327971381,-9.1705136,2.298367629,-3.250956153,-0.28,1
2655780000,-111178000,298161248.5,51631102.09,-791412340.6,142046949.2,-8.307640807,-11.44583802,1.665170461,1.981769045,0.319999,1
498655000,1241099000,206075993.9,-791783480.8,-571230489.8,71045506.89,8.272558347,-3.401210025,3.683604125,0.974179122,-0.399999,1
3521880000,1467133000,168890012.1,635621514.4,123459511.6,37594753.52,16.19212187,2.160828541,6.501886044,5.092745084,-0.730001,1
3134630000,2157690000,176262424.2,674339420.4,314571263.6,7583347.369,2.433087864,6.560798188,0.919681605,3.710783824,-0.11,1
3040495000,3251876000,279063715.2,-188679692.6,493065365.8,17435940.73,0.10959601,7.263993792,0.043793171,0.481737388,0.08,1
3113330000,3107283000,404015163.6,1729192357,798109946.9,121056839.5,20.12153566,8.025536668,7.40673072,3.725261946,-0.22,1
4305000,-582694000,78612630.3,-1284147636,-1733879190,91710209.37,0.927896152,-7.771272402,0.445684661,-3.211892522,-0.74,1
3470070000,139345000,96066684.85,2112738802,324519178.5,-56755364.57,35.31597818,-1.523571723,13.94488038,7.19528252,-3.12,1
3153485000,1957130000,229776903,3106119377,2458854907,-95174067.86,10.39153291,8.913957176,3.166303017,8.555591697,-0.76,1
2762625000,3123775000,387885945.5,2593738244,2849926822,-38226430.64,6.778067244,15.253446,1.977690371,2.571996694,0.35,1
-373580000,1664487000,456726866.7,-41894497.02,1063598701,11910898.58,-11.79798256,9.854479168,-4.635436436,-1.328873033,2.59,1
79220000,1062022000,426207509.1,496373143.6,756952533.6,76658241.01,22.93190428,5.158712841,6.51077619,0.937669877,-3.95,1
3469885000,1254366000,374957915.2,3380244997,1643156282,160948359.6,7.842736234,6.264337209,2.766446169,4.63861118,-1.23,1
3559240000,2149361000,380740872.7,3195438680,3276126811,291782948.5,-0.404418813,6.791911878,2.521648388,2.644047279,-0.44,1
-153015000,-182232000,-270488945.5,-42303565.43,-108881528.4,-158809630.5,18.22132893,-0.812433786,7.299637619,-2.065568733,-1.01,1
53225000,1226839000,140335121.2,1886024227,1514719070,152631086.9,5.84856699,4.133580583,4.186685449,1.116504905,-0.3,1
74410000,-1962783000,53199545.45,-125285339.7,-569339708.1,-183407134.7,15.35945992,-7.543883327,5.53504515,2.7285645,0.270001,1
528870000,235298000,99321933.33,1814547184,1248321323,-64969292.91,40.29695271,9.705474368,11.74269274,4.546928304,-2.409999,1
800245000,614702000,58070854.55,1777297468,2594576390,261057841.4,-1.13701466,9.863890261,2.878662415,1.177450653,-0.36,1
-328815000,-1112535000,-116370812.1,-1058713953,-1115252482,-32587610.51,11.97152738,-1.665394706,4.854019685,-1.867198076,-2.33,1
42060000,-1806085000,-85769757.58,2137844124,219083092.3,41769542.05,-1.827090409,-4.259129358,-0.71917435,2.067422668,0.84,1
-79440000,-154890000,97329054.55,2865180035,2575071856,183765806.7,19.29689519,3.779421254,7.503768411,3.392297031,-2.720001,1
3800700000,1521216000,316403939.4,3513122225,3107651981,347431092.3,20.89088053,11.81342302,6.810813518,7.157290965,-1.94,1
3544075000,2145994000,389264121.2,3330048478,3419982907,419011729.3,2.497297155,12.19037407,0.760583297,3.785698408,-0.03,1
3505770000,3631403000,484631381.8,2858766260,3067188967,455901786.3,17.63199411,14.40223117,5.108535238,2.934559268,-0.75,1
186500000,2193384000,478562757.6,614715912.4,1586682676,409219993.1,-0.433926973,10.13017809,-0.151373557,2.478580841,-0.21,1
-18435000,1432234000,490796448.5,950251202.8,1190500532,377511528.8,9.360567925,7.530993158,2.654919376,1.25177291,-0.16,1
-128295000,1231808000,38831987.88,-376908828,-54158670.88,-197677523.1,9.768009758,0.887366979,2.959284284,-0.746633629,-0.71,1
305325000,70922000,-287680430.3,-1516531927,-524481332.3,-438613144.4,3.731141716,0.611617907,3.08360471,0.867365681,-0.45,1
-388955000,-933068000,-177189200,-71940982.26,-1075751454,-170444139.9,5.874673255,-1.110568717,3.430261703,1.039359992,-0.21,1
3114910000,-274683000,-158396581.8,926388407.4,564781118.9,-186367779.4,10.07872534,1.26668177,5.268605382,4.349433543,-0.53,1
-315960000,-966634000,-334755733.3,-681284580.9,-1743034763,-260017759.4,17.99329002,-12.77685616,4.814582777,0.448790559,-0.92,1
3423990000,-194044000,-252114363.6,2678128403,818087400.6,-231943872.2,14.9179793,-6.605784685,3.702360654,4.258471715,-0.500001,1
-189495000,-694544000,154655187.9,880528997.6,-28365322.14,-26037205.65,7.983150313,-8.414272546,2.81341746,-2.406379415,-0.73,1
2918950000,-145259000,81281436.36,2639407712,1516847611,11376461.31,8.222259593,-4.032571485,2.780913653,2.797165557,-0.02,1
-171725000,439302000,-20321345.45,490420656.7,1417248352,-1324437.225,-13.95056573,-1.95537575,-5.131924169,-1.175505258,0.54,1
-115280000,1087123000,-16933006.06,589048034.4,912161621.5,17143599.61,17.31017286,3.340172793,5.720676579,0.294376205,-1.05,1
2768470000,1015642000,-28754890.91,1661447468,850197681.1,9185846.916,5.079100334,3.668154123,1.549634338,3.635155459,0.12,1
2578040000,1538798000,-21396654.55,1389033030,1665808932,19546500.05,9.156170821,5.757902976,2.724067016,2.136850677,-0.67,1
2653650000,2684456000,110325369.7,2328470139,1839368056,143016018.2,1.489830457,8.03058201,3.555139785,3.1396034,0.15,1
-32715000,1548860000,195418557.6,893364044.4,1392846300,199395650.8,-4.297403663,3.350139717,-1.077189984,1.2389749,0.17,1
-221125000,-1746156000,-343021618.2,219954708.4,-168388742.3,-216598128.8,5.765242339,-5.165358768,2.456953816,-3.347691015,-0.38,1
2762180000,-89573000,-340435527.3,1490967190,630194876.4,-287850511,1.543733573,-3.486352878,0.654848061,1.555900938,0.47,1
2948695000,1643464000,-221525848.5,1487570349,1587093910,-262322135.1,4.011776665,0.275462151,1.720050815,1.187449438,-0.59,1
8505000,-253609000,271852012.1,-38703060.45,154291372.3,149046609.9,8.811633659,-3.109565379,3.860538199,-2.869739416,-0.54,1
154315000,-8531000,-248825860.6,-853047095.8,-933720919.3,-60473316.54,-5.465342533,-3.150243197,-2.876088651,-1.430689193,0.289999,1
-164120000,-19459000,-106266297,379571941.4,105296690,18544943.36,25.4243431,-0.11606258,10.19155255,3.657731951,-0.89,1
2843585000,1166336000,86016484.85,807945275.2,171299770.8,115916752.1,6.154114838,7.758329449,2.167724357,6.179638455,-1.54,1
86595000,537707000,162303812.1,-595667128.7,345399337,176340039.5,-3.660136835,7.648441508,-1.075735007,0.545994675,-0.1,1
53160000,1176017000,267171103,949828815.6,232731414.5,247228454.2,14.97514501,8.828091024,5.301653669,2.112959331,-1.23,1
2663740000,1110766000,338383666.7,2288484873,1542822284,257824061.5,9.768022593,6.57892994,3.160121729,4.230887699,-0.48,1
-206960000,471228000,264205309.1,1595241641,1815007888,234153540.3,-0.13854638,6.663213639,-0.050157572,1.554982079,0.73,1
-192610000,947060000,225820775.8,1577862760,1780994005,254617841.8,19.25866955,9.735605776,5.928639698,2.939241063,-0.83,1
-2991550000,-52284000,155284042.4,-161054006.1,640557744.6,36998022.82,-1.3253443,-1.764242067,-0.776840968,-3.911881931,0.81,1
191890000,-574530000,205791333.3,1545884521,664947735.2,103140409.3,13.9580533,-0.633505691,7.401614575,3.312386803,-1.39,1
-508825000,-239523000,-245340551.5,2611703315,1100271248,-301528160.7,0.135961749,6.290448953,0.092741881,-1.030205279,-0.069999,1
4777635000,1553531000,-46343539.39,1601010936,2168956139,-105906111.6,12.08459361,8.292992148,7.877543576,3.985142729,-3.210001,1
3906665000,2314663000,233321824.2,2220445225,2011141734,175251779.3,8.685801654,8.814303251,4.987729214,6.432636395,-3.42,1
3659150000,4156047000,552152490.9,3368608248,2746985957,414905528.7,18.76637639,10.0115862,9.017524883,7.002627049,-2.49,1
112580000,2339528000,680447721.2,18389348.61,1291201386,565248036.9,-7.13496763,9.225578607,-3.07303347,2.972245706,1.790001,1
13660000,1491640000,674516193.9,-1303024186,-37139469.68,600469473.8,11.9385518,7.614293317,5.063224652,0.995095591,-1.34,1
3433815000,1421290000,610464769.7,1958465227,180832865.9,549310215.5,6.928505369,6.580051601,2.691422022,3.877323337,-0.42,1
-230240000,600131000,395966751.5,2394103854,2040587116,422315346.7,-1.485373291,3.936048965,-0.732016716,0.979702653,-0.07,1
57200000,1350358000,187866412.1,2793348023,2725783917,246575129.6,11.79257142,6.379164265,4.517703825,1.892843554,-1.650001,1
-43545000,-98074000,-107721145.5,2174572696,2250100431,107792610.8,-1.384693017,4.200921907,-0.750368257,1.883667784,0.76,1
-77100000,-16669000,-305078454.5,1449975265,2035551698,33674977.06,6.218517871,4.068992435,2.355724629,0.802678186,-0.63,1
3939220000,1542850000,-300535418.2,3212835757,2356873586,52488101.8,11.78249135,6.16516001,4.056624297,3.206174463,-0.49,1
368425000,904374000,-279946745.5,1695245679,2100527587,90784743.18,-2.653710736,4.592622017,-0.075485822,1.990569237,0.7,1
-3755850000,147033000,-160814236.4,537165986,1505670003,141917670.4,-2.801808167,3.421976126,-1.876399454,-0.975942638,0.16,1
-94835000,-641734000,-157212539.4,2755419707,1594462018,145378632.7,5.628054028,1.845453405,2.144937763,0.134269155,-0.72,1
3718180000,-34035000,-140852981.8,3544375113,3058798407,111835581.1,0.247080352,0.366547681,1.390113331,1.767525547,-0.5,1
3687025000,2180512000,10103078.79,2650638390,3020336541,79403339.27,-0.905860009,1.021006679,0.13299308,0.761553206,-0.55,1
3494610000,3622521000,175767551.5,2382004455,2656001911,40061859.75,0.893718971,1.106720703,1.226240083,0.679616582,-0.45,1
-8155000,-2639257000,-414823606.1,-431897042.5,-1530103717,-543838371,25.07257155,-7.935456447,14.56528922,5.494431813,-4.129999,1
4822875000,63385000,-206365024.2,4379006155,1557339006,-364507338.8,31.15641107,5.882884336,11.7152409,13.14026506,-2.630002,1
5584455000,3195095000,234092193.9,2816744401,3376774334,-61505180.23,6.808390919,14.80965532,1.848408237,6.78182457,-0.319999,1
4917525000,5013051000,651830333.3,2071628940,2747002244,239026922,6.078978022,17.61975051,1.535912847,1.692160542,-1.24,1
-4129615000,-3365582000,-939678957.6,-2598164891,-1934210351,-507812825.2,-14.8524444,-16.01786826,-3.83024424,-7.029344932,1.200001,1
-327315000,-2258413000,-821895369.7,285560739.1,-975407660.3,-343407871.2,19.24955858,-10.04956873,7.126682542,1.648219151,-1.810002,1
-110155000,-2606798000,-103122587.9,-68825805.6,253757734,118289959.6,22.10926706,-3.970569549,7.219873491,1.786495936,-1.439998,1
4000375000,-152961000,-55671945.45,2839101259,903058091.6,107607610.4,2.586995007,0.594269328,0.790928553,4.005401022,-1.060002,1
-280160000,-144293000,-384372006.1,-114147154.2,525187725.8,-294590687.9,21.37365744,-2.030762214,5.9357868,0.463989206,-1.539999,1
4312115000,1580512000,-385879721.2,4187278971,1674077457,-233343729.1,24.11774148,7.879987923,5.763695939,5.849741369,-2.1,1
236990000,845155000,-285585878.8,1292810305,2382943610,-156824399.2,-7.041920575,7.898178932,-1.791386478,1.98615473,1,1
-159965000,1708258000,-10161569.7,745172638.8,1610775599,61773952.18,17.36508119,12.870494,3.947174324,1.077893923,-1.48,1
-205490000,-19393000,97997296.97,636610608.7,143015059.8,139107984.3,-5.826968826,6.755102716,-1.595240088,1.175967118,0.440001,1
-3891255000,-1661586000,91393521.21,-1645255751,-173776440.4,147318766.3,-7.215457246,0.609958146,-1.990208882,-1.792724485,1.259998,1
60155000,-836385000,70709454.55,893617040.9,-224291570.9,158646555.7,18.05942624,3.172173665,4.330759561,1.17027534,-1.319999,1
36495000,-1529873000,-84293139.39,2109370611,1217654120,87475677.61,-0.049639644,2.077869004,-0.015066958,2.157846302,-0.270001,1
95745000,69659000,-99080042.42,2532978266,2525799554,115896882.1,16.44659659,7.249163847,3.807987664,1.896460353,-1.619999,1
-3537735000,-1547971000,122317684.8,-3357392775,-2099868064,-264076024.5,-2.826477894,-10.72175394,-0.907718936,-5.305439978,0.18,1
-355000,-771651000,142621303,118092055.5,-1334403322,-222854154.7,18.53770938,-3.591465644,8.782369429,3.937325247,-1.450001,1
-46350000,-1433705000,69887618.18,1721035060,447062337.1,-203738194.3,-9.048989263,-2.182574737,-3.238255281,2.772057074,0.58,1
-101480000,-50004000,65952545.45,1699982056,2020610178,-80640020.53,20.03751256,6.288822969,8.008276188,2.385010454,-0.39,1
36880000,-24084000,85099848.48,1920135393,1524077739,95152403.15,-4.982268953,6.007645075,-1.884201084,3.062037552,0.05,1
453185000,148058000,98990060.61,1699140864,2051504328,238291650,18.18441082,6.343657394,6.330165061,2.222981988,-1.69,1
-223655000,-873216000,-71812012.12,771947266.8,-386544771.1,36934108.96,9.098881883,-8.782261299,2.083906214,0.057757327,-0.44,1
-80985000,247054000,232924951.5,-3085048912,-991765315.3,291721403.7,5.104749175,-4.905328373,1.756925092,-3.634976664,0.309999,1
3255940000,1456155000,412387315.2,-472176955.5,-1533710323,269176642.5,27.90526094,0.704180291,8.646802912,5.201864002,-3.139999,1
77345000,-3474873000,-704806193.9,-84517661.45,-1486872298,-648630583.2,27.42560818,5.552836342,17.22648006,7.833457051,-5.7,1
176805000,671208000,592078903,-1731462859,-122620162.2,403955296.4,-11.25240867,-2.43181682,-3.348685007,-1.484440226,2.189998,1
-97135000,-2406387000,-497611757.6,-2182242884,-2114213623,-134201290.6,0.944411531,-6.451296625,0.567349672,-3.254050489,-0.799999,1
4328730000,102359000,-190164321.2,1954198605,-40596340.43,-6477883.299,15.2925646,-2.751229349,8.206437966,4.386893819,-2.33,1
4254335000,2528626000,211367484.8,3677164188,2500908008,180111128.9,1.590129899,1.153298281,0.803553487,4.504995727,-1.950001,1
4181085000,4254793000,594200357.6,3671675017,3816347516,389215680.1,11.55493364,7.564677385,5.5858187,3.194686094,-1.609998,1
4356530000,4280563000,854158636.4,4092779314,3782958598,521446708.3,15.37488714,10.07700941,6.170435526,5.878127113,-1.4,1
66045000,2570158000,899056363.6,1499963720,2594248094,507167753.2,-3.015311755,7.793909861,-1.409885835,2.380274846,-0.140001,1
