OBV3DaySlope,OBV4DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI,14DayRSI1DaySlope,VIXClose,VIX1DaySlope,VIX10DaySlope,VIXSlowStochastic,BuySell
-242855000,-751687000,12575187.88,-1195469272,-982291594.5,74.41369663,-9.592006819,-0.533285156,50.31289601,-4.336190906,33.509998,2.289999,0.274181661,40.41888146,-1
-4340730000,-1933149000,-214220024.2,-3040943001,-1809480018,64.87676163,-9.536934997,-5.062643073,46.37308408,-3.939811932,34.509998,1,0.397636121,44.87520945,-1
-4212030000,-4212366000,-399553569.7,-1772343020,-2403961758,64.65647572,-0.22028591,-5.229246715,46.28293119,-0.090152881,32,-2.509998,0.312908897,33.68983512,-1
-68915000,1494974000,383832309.1,-778643127.9,-459990560.8,56.48503134,-19.89554776,-1.2161887,51.42516034,-7.254556866,30.59,1.92,-0.433090988,46.98242887,-1
-233880000,677997000,153224757.6,-305952480.2,40490553.75,72.03724403,15.55221269,-2.082091418,56.00401532,4.578854981,26.379999,-4.210001,-0.274363691,14.82046063,-1
115020000,-837438000,-97666721.21,816022333.2,-262825014.7,58.06711716,-13.97012687,-3.717915597,51.32388563,-4.680129694,25.67,-0.709999,-0.212302982,9.396479663,-1
317875000,-762062000,-18656593.94,823693710.6,-263907199.1,91.96749939,-4.530042739,-1.117135926,66.05301884,-3.972847988,17.290001,0.030001,-0.032484909,16.21254548,-1
-125040000,1385244000,54381442.42,1537543557,1685866873,89.41550402,-6.721475499,1.993851063,62.91316744,-3.887862799,15.66,0.02,0.073939394,24.03846154,-1
-3880190000,-1638720000,164258127.3,-542404724,430165139.1,72.45673761,-16.95876641,-1.868801114,54.25029185,-8.662875598,16.440001,0.780001,0.123333388,33.41347356,-1
-3621015000,-3713065000,-5489684.848,-647613764.1,-330131042.5,71.42180323,-1.034934376,-5.517267878,53.76375764,-0.486534206,16.700001,0.26,0.200363733,36.53847356,-1
-3386360000,-3543677000,-254048903,-707304554.5,-937785535.9,51.20817764,-20.21362559,-10.78513045,45.78422672,-7.979530926,18.809999,2.109998,0.328787897,63.50183724,-1
2045000,-690181000,384569606.1,911416814.6,391589229.8,71.21762302,-7.81762056,-0.10309207,56.13937459,-1.693430188,16.879999,0.279999,-0.207394061,43.51350588,-1
-3904385000,-1580632000,103619733.3,-350745841.8,-5228308.259,52.59990923,-18.61771379,-4.767481205,51.19905145,-4.940323141,17.559999,0.68,-0.121091018,52.70269631,-1
-3990025000,-3935664000,-176921654.5,-2999963781,-1528496545,18.03072462,-34.56918462,-13.09446729,42.72732676,-8.471724686,19.16,1.600001,0.000848467,74.32433437,-1
-70540000,-956087000,-405461315.2,-1635317640,-985348386.5,12.94638486,-5.804384858,-1.429363229,38.07921518,-1.594632958,19.889999,1.059999,0.366787861,77.18119463,-1
-3778595000,-1535667000,-228134218.2,-2321502552,-2015562439,2.028670391,-10.91771447,-4.024188397,33.35818291,-4.721032274,21.870001,1.980002,0.471030376,100,-1
-3901080000,-3870181000,-93810987.88,-2922207915,-2576154936,2.394381924,0.365711534,-4.082911087,31.22646107,-2.131721835,21.969999,0.099998,0.486848527,91.47194025,-1
-46325000,-545429000,840641842.4,-143663166.3,-90982706.19,17.30174468,-14.5358066,0.320479202,37.43789428,-6.499747965,24.139999,3.109998,-0.155454539,89.3503716,-1
59825000,1395259000,210585030.3,1196028595,1363619648,59.86672321,-1.54128394,4.598193851,59.0084529,-0.958996195,17.24,-1.139999,-0.557575697,12.43739566,-1
-462565000,924595000,309096387.9,669832956.7,1418147512,93.3098007,-5.959155999,9.698863091,59.50729138,-2.500214933,17.5,0.84,-0.357151552,10.73298429,-1
-2893330000,-1405233000,198071418.2,-654921555.4,104999949.1,81.37319131,-11.93660939,-1.84522684,54.74558017,-4.761711206,17.1,-0.4,-0.334121224,7.242582897,-1
59170000,1532627000,665222642.4,-1520931556,-89750126.85,84.39949221,-12.18651382,1.487149814,55.08481152,-6.092036286,16.27,0.82,-0.317636345,6.67752443,-1
593475000,2124776000,-251023830.3,1324699405,2135160477,94.52292617,-2.847452525,9.78635554,61.20015434,-0.273088654,18.030001,1.33,0.237515267,24.68900478,-1
-3516815000,-1111592000,-215330424.2,-2227800854,-386375593.8,88.29733024,-6.225595928,6.383203612,58.69359855,-2.506555797,18.93,0.899999,0.24690917,36.70886076,-1
34420000,-647429000,-137826539.4,1178883472,860498621.2,88.11112826,-2.016520002,-1.244816449,70.00449297,-0.639916438,14.07,0.19,-0.205515194,12.94117647,-1
-4108195000,-1767761000,-365508818.2,-608085447.1,-217369436.9,88.0193662,-0.091762066,-0.689010134,69.90955159,-0.094941381,13.98,-0.09,-0.280060661,11.42857143,-1
221460000,1553954000,802218521.2,610850804.5,1113476431,82.57862151,-0.803323599,5.999814553,63.0298189,-0.348180976,14.33,-0.22,-0.049939364,18.19788307,-1
-2750830000,-883034000,721319981.8,-1012953120,28895891.43,76.10004271,-6.4785788,3.750405182,59.26230235,-3.767516545,15.11,0.78,-0.140606018,31.97880424,-1
-112355000,1368750000,228877515.2,959325480.5,1822092719,77.97298936,-4.579948998,10.04234486,58.05453533,-2.255351558,15.03,-0.04,-0.013575812,27.88991337,-1
-3877600000,-1617967000,350936854.5,-1802319482,-371573224.6,46.99153948,-30.98144988,-1.470200539,45.62501129,-12.42952405,17.059999,2.029999,0.000545333,65.13760828,-1
-524760000,892153000,335761345.5,-854745704.6,96311820.42,7.398418861,-27.85357145,-3.353928355,37.00707208,-12.31517171,19.08,1.5,-0.024666673,90.71661238,-1
216220000,1596639000,-231683630.3,-77488450.61,1323495284,88.3517074,-10.49209506,9.121818031,59.34650959,-6.40158542,17.360001,1.790001,0.067030382,53.07379098,-1
-771290000,-1255056000,-379194933.3,1102270873,-129652886.9,82.94317066,-12.9382837,1.026144977,55.06104485,-7.130551777,17.84,0.17,0.207454648,59.49612403,-1
-3239060000,-1360378000,-408879454.5,-907111975.2,412146274.5,79.60825503,-3.334915623,-4.38796316,53.36271436,-1.698330494,17.84,0,0.2395152,59.49612403,-1
-245830000,-924160000,7445957.576,-128596680.2,434559831.9,85.70353362,-14.29646638,-1.908913264,56.78651712,-14.1946225,14.68,2.37,-0.001212121,23.31838565,-1
-4257585000,-1853935000,-115918672.7,-2644522826,-862651031.5,78.5290172,-7.174516417,-4.813764353,51.24785144,-5.53866568,15.22,0.54,0.139939394,28.16143498,-1
-427640000,-1956215000,-216197884.8,1057832844,-695425530.7,88.45142657,9.92240937,-3.682614244,57.43165736,6.183805919,14.17,-1.05,0.207878788,18.74439462,-1
-295865000,-1117967000,-299657672.7,-306221010.1,-228754495.4,67.56005475,-20.89137182,-6.213199754,44.60347128,-12.82818607,18.99,4.82,0.498606061,61.97309417,-1
93830000,1431698000,310404387.9,1021518330,1610965994,92.43368117,-4.02351822,1.115709024,64.58880923,-2.689716988,12.06,-0.18,-0.185393939,12.27217348,-1
-3933210000,-1662370000,212059993.9,-1787106545,-672459658.8,59.95192753,-32.48175364,-7.449352208,47.92966497,-16.65914426,17.27,5.21,0.073212121,75.57714756,-1
-423730000,-885406000,-216086872.7,-1338748768,-1181099957,78.94140077,-16.9045179,-2.870389189,64.64465489,-7.865420378,13.82,0.45,0.080727273,29.46859429,-1
349660000,-1249665000,-595719593.9,802238762.7,1341575222,82.05756499,6.920331637,-3.138087478,65.0314607,3.419981577,14.48,0.49,0.200666667,40.0966119,-1
-64870000,-520606000,-573855903,-527450825.4,380194818.4,74.31686234,-7.740702656,-0.293081857,58.72896057,-6.302500129,14.83,0.35,0.238484848,45.73268185,-1
-44260000,651950000,-340439206.1,-212734431.8,-448452880.2,78.31954047,4.002678134,0.434009654,60.84226417,2.113303602,14.53,-0.3,0.237636364,40.90176475,-1
-300490000,-906574000,-166264981.8,-2273388746,-1402238408,62.65957349,-15.65996698,-2.869334425,50.04523906,-10.7970251,16.299999,1.769999,0.329818127,69.40415952,-1
-212040000,1125998000,86077709.09,-724115518.4,-153168077.3,46.86188409,-21.3819717,-2.576202802,49.16542108,-7.190454815,16.639999,0.029998,0.092363648,69.08515773,-1
-4201955000,-1939385000,49044066.67,-3732346922,-1966071451,9.697028357,-37.16485574,-10.81485092,39.5009964,-9.66442468,20.49,3.850001,0.300727242,90.8388521,-1
303665000,1628413000,24987460.61,1899481372,2465459789,98.30586078,-1.694139219,2.455694699,68.26174339,-1.841425177,11.84,-0.14,-0.083272727,0.099206349,-1
-2835255000,-1013094000,108427957.6,-214158741,878727029.8,91.76373259,-6.542128193,0.13492615,61.53934934,-6.722394045,12.72,0.88,-0.103272727,8.829365079,-1
-3075720000,-2918343000,-30335000,-312099985.5,-97625190.71,87.43806151,-4.325671082,-3.203153693,57.50675463,-4.032594707,12.98,0.26,-0.075151515,11.40873016,-1
130715000,-1164957000,-191671497,1120437550,391712487.4,91.83737993,4.39931842,-2.719303942,60.35230457,2.845549936,12.73,-0.25,-0.072242424,8.928571429,-1
156995000,-481706000,-268157903,600277450.2,677544031,87.77957061,-4.057809314,-2.0978933,56.58818837,-3.7641162,13.41,0.68,-0.046,15.67460317,-1
-2873415000,-1038318000,-283472290.9,415489438.1,724234121.7,86.47377722,-1.305793392,-1.023840163,55.39096386,-1.197224514,12.81,-0.6,-0.016181818,9.722222222,-1
123200000,-1092297000,-198151163.6,1653307045,960308125.9,89.61430236,3.140525135,-0.101112101,57.70844371,2.317479857,12.31,-0.5,-0.006606061,4.761904762,-1
82065000,-483953000,-217606430.3,-334396388.6,410993339.8,83.7417874,-5.872514954,-1.435645331,52.24297321,-5.465470502,13.04,0.73,0.059878788,12.00396825,-1
-3149060000,-1265911000,-223489563.6,-2553581840,-1218675327,67.62416666,-16.11762074,-4.304279772,40.81705022,-11.42592299,14.73,1.69,0.189515152,28.76984127,-1
124815000,1306137000,-163983981.8,415749938.3,1210776769,92.65551521,-3.500293206,4.89000831,70.18279234,-1.946936613,13.16,-0.43,-0.223878788,22.24080639,-1
-4407080000,-1821333000,-259084024.2,-3261772995,-1291012519,80.51572588,-12.13978934,-1.0972225,63.02218426,-7.160608085,13.12,-0.04,-0.19630303,21.57190996,-1
-4100490000,-4089736000,-433554890.9,-2750150013,-2719045922,72.63403148,-7.8816944,-5.842547545,58.82575509,-4.196429163,14.31,1.19,-0.085393939,41.47157884,-1
-3197940000,-3753668000,-610209848.5,-1517229731,-2348475724,68.31728043,-4.316751046,-7.569853971,56.60272235,-2.223032742,14.08,-0.23,-0.044363636,37.62542435,-1
-3214125000,-1271728000,144072715.2,1172367990,1781872912,49.9951714,-14.85492618,-1.353646265,46.73826204,-6.926464646,17.67,1.07,0.445151515,83.80063611,-1
6175000,1261664000,-271160618.2,-1449726544,-84736248.47,90.33252406,-5.263416918,2.62412168,59.25371706,-3.519107344,13.91,0.42,0.100727273,37.20930233,-1
-3294695000,-1349682000,-113501097,-2570872580,-1949159719,68.49033392,-21.84219014,-2.009811926,48.80084364,-10.45287343,15.42,1.51,0.108060606,92.20430108,-1
78175000,-1363100000,139360078.8,11107536.31,352192767.5,91.50281347,6.155823147,-0.27483306,58.51304293,2.019703305,12.87,0.43,-0.035393939,23.3201581,-1
3578320000,1437403000,2856109.091,1215045921,471611094.1,92.78215723,1.279343762,-1.101992594,58.93966189,0.426618962,12.84,-0.03,-0.007030303,22.72727273,-1
-299040000,1292734000,-87733696.97,69687464.2,548902643.3,72.98731263,-19.7948446,-3.464101667,50.31782238,-8.621839512,13.77,0.93,0.06969697,41.10671937,-1
-4295350000,-1962184000,-171484697,-2794381006,-1440753723,26.9161804,-46.07113224,-13.53771207,36.81832057,-13.49950181,18.139999,4.369999,0.375212067,100,-1
-4331825000,-4252615000,-290969430.3,-2811799353,-2440018215,16.37908622,-10.53709418,-21.61134313,34.53615796,-2.282162608,17.42,-0.719999,0.527818139,78.49315068,-1
-303685000,-1972266000,-409072527.3,888815732.1,-952760431.4,29.58360543,13.20451921,-18.300533,39.58952964,5.05337168,15.8,-1.62,0.604060576,56.30136986,-1
-263095000,-1027634000,-397161709.1,163949624.2,75103179.68,7.495428846,-22.08817659,-12.83163425,34.75632135,-4.833208294,17.35,1.55,0.667636345,77.53424658,-1
-208255000,509994000,-254090103,-205902780.8,465804290.5,31.62336583,24.12793698,0.053071349,42.94961891,8.193297558,17.290001,-0.059999,0.666484897,76.71234247,-1
-256090000,-988109000,-132978515.2,931397988.9,26682052.71,17.62218495,-14.00118088,0.452595786,39.82427826,-3.125340653,18.41,1.119999,0.682363685,92.05479452,-1
271695000,1527626000,1154569.697,1582564418,735351936.1,95.60596889,-0.597319317,-0.726774885,65.9187277,-0.484987411,14.2,0.09,0.010363636,24.71561531,-1
-3206875000,-1156838000,-108869963.6,307968743.6,608159058.3,89.0559892,-6.54997969,-1.894822475,60.68470713,-5.234020569,14.8,0.6,0.000848485,30.92037229,-1
38030000,1336841000,475524090.9,957298234.9,1682916571,95.72966522,-2.65097458,3.388652222,61.7264477,-1.059971942,13.37,0.28,-0.222,8.49056764,-1
-3319675000,-1357867000,458615393.9,-1449753484,-355212982.8,69.4736456,-26.25601962,-4.918067929,51.34786611,-10.37858159,13.96,0.59,-0.175818182,24.19929256,-1
-225065000,1312261000,-134604230.3,-66925973.41,1016518073,11.69187272,-59.80488124,-9.013885468,42.52772444,-11.4282112,15.89,2.07,0.181090909,58.54093568,-1
3036625000,2976091000,99668036.36,147634770.3,611246233.3,95.47800899,-1.726412301,1.844488571,60.91941302,0.346608697,11.84,0.32,0.000545455,30.58823529,-1
282285000,1350640000,124031854.5,-644357375.9,-158439831.9,82.69454589,-12.7834631,-0.708075033,55.68039469,-5.239018334,12.69,0.85,0.020848485,47.25490196,-1
82180000,746471000,171559739.4,591392791.4,86370468.14,82.85482303,0.160277143,-4.193434886,55.92180272,0.241408031,12.56,-0.13,0.009333333,44.70588235,-1
-189990000,-625350000,103804909.1,-704884161.5,-422801157.4,70.54533245,-12.30949059,-6.594136366,51.20111471,-4.720688015,13.28,0.72,0.037454545,58.82352941,-1
132475000,602151000,86436387.88,-1715119261,-815342053.3,68.85760861,-1.687723836,-6.539001421,51.26045387,0.059339163,13.33,0.05,-0.01169697,59.80392157,-1
-372375000,-833590000,-8919236.364,-2219969261,-2311665409,7.453156597,-61.40445201,-16.4479993,35.84697419,-15.41347968,16.950001,3.620001,0.344363691,97.65739419,-1
-822440000,792896000,292651145.5,303085596.6,387865924.1,92.26066783,-6.828229928,4.590004698,61.9861146,-0.648953824,12.11,0.08,-0.09569697,13.74407583,-1
-4114945000,-1986387000,175680448.5,-2039368161,-652745481.2,78.18835155,-14.07231628,-1.942332913,52.20981269,-9.776301903,13.69,1.58,-0.066060606,38.70458136,-1
-3314510000,-3787739000,-55253757.58,-2706483017,-2420787500,68.1254402,-10.06291135,-6.660267521,46.55533624,-5.654476456,14.93,1.24,0.074727273,58.29383886,-1
17250000,-1322486000,-219106303,-216095719.6,-1097677242,81.69115612,13.56571591,-5.893071091,53.81685587,7.261519631,13.27,-1.66,0.06630303,32.06951027,-1
20400000,-640180000,-268253975.8,-212945719.6,-826856575.7,53.46782945,-28.22332666,-7.408287218,41.25730321,-12.55955266,15.64,2.37,0.177090909,69.51026856,-1
-171805000,563767000,-199196969.7,-683550517.5,116712257.7,68.19528298,14.72745353,-3.464374789,48.06804844,6.810745232,14.85,-0.79,0.244363636,59.57096693,-1
-82500000,-738471000,-162370115.2,1875565970,334019478.4,63.78409514,-4.411187839,-2.217856325,46.33518542,-1.73286302,15.98,1.13,0.408606061,78.21783469,-1
-3522770000,-1544274000,-238555581.8,-241274131.6,611538508,58.97101782,-4.813077319,-3.51240109,44.45217498,-1.883010445,16.309999,0.329999,0.475636309,83.66336364,-1
-4069845000,-3765349000,-305094284.8,-2632399440,-1258657895,36.14606208,-22.82495574,-4.386779991,36.81200406,-7.640170916,16.709999,0.4,0.515757479,86.55063078,-1
-88040000,-1657013000,-209912200,-400910284.2,-1232572306,33.70524626,-2.44081582,-9.661810651,36.81648422,0.004480156,16.16,-0.549999,0.435333261,72.99703264,-1
3786740000,1416718000,25411400,2340292188,736579727.6,44.91044034,11.20519409,-6.301308116,45.80038004,8.983895826,14.55,-1.61,0.222363588,49.10979228,-1
101375000,1620675000,189594515.2,699110449.5,1314574122,41.60669839,-3.303741958,-2.596426061,44.82742717,-0.972952872,15.46,0.91,0.134787855,62.61127596,-1
-3523045000,-1381358000,173053036.4,-2386640516,-783094759.1,9.728573258,-31.87812513,-4.493352551,36.72131999,-8.106107184,17.200001,1.740001,0.203333388,88.42731454,-1
377010000,-1150047000,101818000,263117680.2,-548880775.8,46.42060457,36.69203131,-0.975115046,48.19202595,11.47070597,15.11,-2.090001,0.019697036,56.99557334,-1
48935000,-632811000,31063648.48,-25441420.67,-687874242,3.148559393,-43.27204518,-7.870985572,39.02115868,-9.170867279,18.76,3.65,0.170848564,92.38330373,-1
-4447280000,-1770203000,27487218.18,-4365147956,-1793697060,0.070626294,-3.077933099,-8.965215805,35.11516688,-3.905991799,21.24,2.48,0.36678797,92.42145032,-1
-4451560000,-4429196000,-13571369.7,-4370983825,-4336276452,0.413433724,0.34280743,-6.498025735,30.44879562,-4.666371256,24.639999,3.399999,0.746060655,100,-1
5640000,746354000,-157614381.8,563447944.7,1077482932,98.41588231,0.527525155,1.582953144,67.88949558,1.087019737,11.89,-0.49,-0.038484848,1.843318067,-1
-190685000,-794951000,-149150709.1,-742309459.6,-143661915.8,92.59691795,-5.818964362,-0.840678198,58.83371858,-9.055776996,14.21,2.32,0.057818182,13.72247894,-1
-3885570000,-1685555000,-163440393.9,1034732014,508722323.3,92.4075933,-0.189324647,-1.89505887,58.56002129,-0.273697295,15.35,1.14,0.181757576,19.55965282,-1
-4042295000,-3962689000,-181516115.2,34243126.11,-105776512.2,78.18369127,-14.22390203,-4.541762077,43.55975468,-15.00026661,18.530001,3.180001,0.421393994,39.14989374,-1
-98245000,-1661436000,-194783551.5,-2741144358,-890676393.4,79.42765289,1.243961619,-5.238968551,47.51063362,3.950878943,20.08,1.549999,0.657454588,74.02597403,-1
-119850000,-914447000,-212780660.6,-2986308494,-3073478314,60.87637799,-18.5512749,-7.642102032,37.38929405,-10.12133957,21.08,1,0.934969727,82.82741395,-1
2093795000,1004706000,603404448.5,345044609.7,-203961498,97.53700203,0.808131155,-0.2709842,62.96450497,0.400409721,15.06,0.56,-0.874848497,25.82296812,-1
6040000,769429000,375811533.3,-707526461.7,-333194942.2,89.09004704,-8.446954992,-1.159434642,59.09949793,-3.865007036,15.92,0.86,-0.714363648,32.11411616,-1
-2523175000,-1022225000,18717860.61,-2209315433,-1351388721,71.36114566,-17.72890137,-5.503796556,51.89874836,-7.200749568,19.200001,3.280001,-0.1104242,56.10826949,-1
-2657385000,-2587122000,-437564042.4,-1315450817,-1629849992,70.7826259,-0.57851976,-7.806834631,51.67748153,-0.221266829,17.790001,-1.41,0.194242576,45.79371282,-1
-3253910000,-3005037000,-796351084.8,-1670704237,-1750522463,39.68914866,-31.09347724,-13.40031279,41.44903591,-10.22844562,19.92,2.129999,0.459757648,61.37526983,-1
284935000,1706006000,-247853781.8,892138210.2,1672643497,59.71568392,-14.32336179,8.925541196,49.525657,-4.098122414,17.549999,0.539999,0.399636273,44.03802897,-1
301245000,1717373000,457550272.7,508396254.6,1283502296,65.5095591,-9.364273854,8.711456295,53.27190077,-2.89496757,16.66,0.26,-0.273757497,37.52742959,-1
-53900000,863119000,633554478.8,203481008,994755331,69.86530787,4.355748769,7.337809599,54.44800099,1.176100226,15.52,-1.14,-0.612727224,29.18800079,-1
67975000,-684707000,683792448.5,1106109072,136732671.4,47.103062,-22.76224587,-0.925672116,47.69255838,-6.755442611,17.219999,1.699999,-0.697696952,41.62398379,-1
-3478035000,-3421392000,-411440357.6,-837970869,-555100602,89.11956086,-4.499233629,-2.488190899,60.27218865,-2.779646736,13.34,-0.57,-0.230121212,4.54115421,-1
-68945000,-1418712000,-431229909.1,192923424.2,204069870.9,98.41358859,9.294027725,-0.633162333,63.82037213,3.548183481,13.04,-0.3,-0.295515152,1.702932829,-1
73595000,-679108000,-326692484.8,1814214010,536014753.4,91.48456734,-6.929021246,-0.397306977,59.55018271,-4.270189424,13.86,0.82,-0.222181818,9.460737938,-1
-3341705000,-1308406000,-177848575.8,-522305974.4,717726924.8,84.81501963,-6.669547719,-1.524254326,55.68778553,-3.862397178,14.23,0.37,-0.128484848,12.96121097,-1
-159040000,-1416225000,-91077848.48,-217389237.2,-177476840.4,86.62481762,1.809797997,-1.858805545,56.51203992,0.824254395,14.04,-0.19,-0.041030303,11.16367077,-1
-375270000,-941192000,-86992575.76,-1021255889,-922571667.5,65.15245822,-21.4723594,-7.138201047,45.66006683,-10.85197309,15.2,1.16,0.058848485,22.13812677,-1
1143080000,249694000,217029145.5,-226589527.4,-285690631.9,89.06182205,-2.653525346,4.966461332,56.33392708,-1.108862785,13.41,0.39,-0.419757673,8.471276385,-1
-3228890000,-597894000,191571521.2,-3228890000,-1419695716,79.74614245,-9.315679601,-0.061294802,52.5021901,-3.83173698,13.62,0.21,-0.391090964,10.51606724,-1
-50035000,-634828000,61076503.03,-1602015209,-924097585.9,41.78790194,-27.29445928,-4.302260643,44.53560149,-6.925311803,14.71,1.05,0.228121212,63.65637364,-1
-5645000,1214738000,-62268078.79,-1460104583,-683567307.1,60.86258761,-23.38653074,-1.663401185,50.67631312,-6.083494767,13.26,1.15,-0.152181818,31.71805469,-1
-3158545000,-1278018000,-48726787.88,-3039061231,-2079003489,51.47493176,-9.387655845,-4.4362726,48.43231005,-2.244003074,14.01,0.75,-0.186969697,48.23787484,-1
-4120040000,-3724229000,-129743678.8,-1732751875,-2267959371,50.24710047,-1.227831294,-9.673614354,48.13210396,-0.300206094,14.02,0.01,-0.173272727,48.45813911,-1
-48910000,1304066000,210156212.1,-684428093.7,93797582.2,84.67331121,-10.21403502,3.554472476,56.89826092,-3.513516592,12.22,-0.03,-0.914606018,6.115108647,-1
-3518880000,-1471936000,-31393593.94,-744239440.9,-577754210.1,78.97504965,-5.698261559,-2.898841632,54.97723592,-1.921024999,12.12,-0.1,-0.706363582,4.916067736,-1
-3733440000,-3612578000,-314863242.4,-1203947934,-1150662960,65.46154344,-13.51350621,-7.248491745,50.61301634,-4.364219578,12.64,0.52,-0.35769697,11.15108047,-1
-3821425000,-3778357000,-567831042.4,-2750792082,-1909514302,40.1237193,-25.33782414,-12.87390216,43.62096073,-6.992055614,13.74,1.1,-0.069515152,24.3405305,-1
-50965000,1539032000,45564296.97,57490525.95,1220924652,67.36490503,-5.393910373,9.885160535,51.78399537,-1.598800789,12.12,-0.01,0.026424242,4.916067736,-1
